L1 Hawaiian_Text,Reference_Translation
"Mamua nae o ka hoomaka ia ana e pepehi ia lakou nei, ua hoomakaukau mua ia e na kanaka ame ke ’lii he mau puu pohaku nui ewalu maluna o ka puu, o ka inoa o ua puu nei, oia o Hulili. Ia manawa, o ke kaapuni ia ae la no ia o ua poe ulu nei, a paa lakou nei i waenakonu. Lohe aku la keia i ka o ia mai a ke ’lii e hou i na oo, e hailuku i na pohaku. Pane aku o Kamalama i na ulu: “Aohe pono i koe! Imi ia ka ikaika i pakele.” E hao aku ana ua poe ulu nei. Oi nononoke aku no hoi lakou nei mai kakahiaka nui a hiki i ka aui ana o ka la, koe mai la elua ulu i koe a ua make eiwa. O ka inoa o ka ulu i koe o Kauluikapapaakea ame ke aikane a Kawelo, o Kamalama. Ua pau no nae ka hapanui o na kanaka i ka make ia Kamalama; ina no nae he wahi [ ] hapa kanaka ae, pau no la i ka make ia Kamalama. Nee aku la laua i kai me ka manao e pakele laua ke ike mai ke aikane a ianei. Noke mai la no ka nui o na kanaka, a make o Kauluikapapaakea, koe hookahi ua Kamalama nei.","However, before an attack was commenced against them, eight piles of stones had been prepared by the men and the king on a hill, the name of which was Hulili. Immediately the ulus were surrounded, and they were trapped in the center . He (Kamalama) heard the king command that the diggers be thrust; that the stones be thrown. Kamalama said to the ulus: “There is no hope left! Seek your strength in order to escape.” The ulus began to press forward. They all fought on furiously from early morning until the sun had passed the zenith; two ulus still survived, and nine were killed. The names of the remaining ulus were Kauluikapapaakea and the friend of Kawelo, Kamalama. Nevertheless, the greater part of the men had been [ ] killed by Kamalama; and had the men been less in number they would all have been slain by Kamalama. They moved towards the sea, with a hope of securing aid should his friend notice [them]. The greater force pushed the battle on until Kauluikapapaakea had been killed, leaving Kamalama alone."
"Ua luhi loa ua Kamalama nei i ke kaua, nokamea, nana wale no i kokua i na ulu a pau lakou i ka make. O ka ihe nae a ia nei ua poomuku, a koe o kahi wale no e paa ana i ka lima. Ia manawa, ike mai la o Kawelo i keia puulu kanaka nui, aia no nae o Kawelo i kai i ka heenalu, nokamea, o kana puni ia, haupu mai la ia. A ike aku la o Kamalama, i ke aikane, nokamea, aohe hiki iaia ke hana aku aohe ona ikaika i koe, ua pau ka ihe ana i ka hakihaki, o ko ianei kau aku la no ia i ke mele a laua, penei:","Kamalama was much worn by the struggle, for he had, singlehanded, assisted the ulus until they were all killed. As to his javelin, it was broken short, and only the handle was left. At this moment Kawelo beheld this great horde of men, and Kawelo was still in the lowland surf-riding, as it was his favorite sport. Fear crept into him, and when Kamalama saw his friend, since he was powerless to resist and his strength well spent and his javelin all splintered, he straightway raised their chant, as follows:"
Aia la o a’u lehua i Makanoni! Ke punia mai la e ke anu o ke koolau. Ke hakoi lua nei loko i ko aloha: E ike ana paha oe aole paha—e! E aloha oe—e!,"There is my lehua at Makanoni! That is being surrounded with the chill of the koolau [wind] Within me is heavily bearing your love: Perhaps you may see, or perhaps not, eh! O farewell to you!"
"A pau ka ia nei mele ana, o ka nana pono mai la no ia o ua Kawelo nei a ike i ka puehu liilii o ke one, manao keia ua make ke aikane, o ko ianei kahea aku la no ia i nalu no ia nei. Penei ke kahea ana:","When he had finished chanting, Kawelo then looked carefully, and seeing the sand particles rising up, he concluded that his friend was ill-fated; wherefore he commenced to conjure up a surf for himself. This is the manner in which he called:"
"Ku mai! Ku mai! Ka nalu nui mai Kahiki, Mai popoi kai uli, kaikoo loa.","Arise! Arise, the great surf from Kahiki! Come, break, deep blue sea, the long heavy surf!"
"O ka nalu kui lua ka ianei ike ana aku i ka haa mai, o ko ianei pae mai la no ia. Kau no hoi keia i ke one, ku no hoi ke poo o Kamalama i ka oo a Ohiakuikalaka. Pae mai la no hoi ke aikane a ike i ke kahe o ke koko ma ke poo o ke aikane, honi iho la keia i ka ihu a lawe ia aku la e kanu. Nana ae la nae keia mahope, a ike aku la ia i na kanaka e hahai mai ana mahope oia nei, i kii mai no nae e make keia. Kanu keia a nalo ke aikane a ianei, huli mai la a ike i ka nui o na kanaka maluna o ka puu: a nana iho la keia i ka waiho mokaki o na kino o na ulu a ia nei, me ka olelo pu iho i ka wikiwiki o ua poe nei i ka hele e a laa ka make. Ia wa i kau iho ai ua Kawelo nei i keia mau lalani mele:","He caught a hurried view of a very high-sounding surf coming dancing in, and he was immediately brought to shore. Just as he reached the sand the head of Kamalama received a blow from the digger of Ohiakuikalaka. The friend came forward and, raising him up, observed the blood trickling from the head of his bosom companion. He kissed the nose, and took him for burial. However, he looked back and saw the men closing in behind him who had come to secure his death. He buried and covered up his friend; then turned around and beheld the many men on the hill, and observed the bodies of his ulus lying scattered about, and secretly commented on the haste of them in wandering away to broader destruction. Whereupon Kawelo recited these lines of chant:"
"Ea mai ana ma Nihoa, Ma ka mole mai o Lehua, Ua iho la e ka ua pulu kahawai Pulu a’u lehua i ka makoa.","It has risen above Nihoa, From the foundation of Lehua, The rain falls, the stream is fed; My lehua is softened by the makoa rain."
"O ko ianei alualu aku la no ia i na kanaka, loaa aku la no iaia nei, haki ae ana. Oi noke aku no hoi keia, aohe no he wahi a launa aku. Puhee aku la nae na kanaka a noho mai iluna o ka puu, me ka nounou malie mai i ka pohaku iaia nei. [ ]","Soon he was pursuing the men who, whenever captured by him, were crushed. He kept on, but there was no place of meeting; the men fled hastily towards, and occupied the top of the hill and very calmly began to pelt stones at him. [ ]"
"Ia manawa a ia nei i pii aku ai, ike aku la keia i ka wahine a ia nei, e ku pu ana no me ke kane; a o ka naholo mai a na kanaka iluna o ka puu, kau aku la keia i keia mau lalani mele:",While he was making ascent he saw his wife standing together with her husband; and because of the men that ran about on the hill he addressed these lines of chant:
"Kolohe iho la ua poe kamalii nei, Ke lehulehu mai la ka papa hee i ka nalu, Kakala—e! Kamalama!",The children are growing mischievous; The surf-riding boards are ever increasing. The surfs break! Kamalama!
"O ko ianei pii aku la no ia, e nee mai ana lakou ’la i ka hailuku iaia nei i ka pohaku. Pa mai la no keia, pii no nae. A paa keia i ka pohaku, ue ae la no keia, pau i ka helelei. Pii no hoi keia. Oi pii aku keia, ua koe nae elua puu pohaku i koe, paa keia i ka nui o ka pohaku maluna ona, waiho a make aku la keia. Kii ia mai la ua Kawelo nei a lawe ia aku la a waiho ana i luna o kahi i hoomakaukau ia. Olelo iho la ke alii i mea nana e malama a hiki i ka wa e helelei ai na iwi, alaila holehole ia a pau. Ia manawa lohe ke kaikuahine hanauna o ua Kawelo a olelo mai i ke ’lii: “E aho na’u e malama.” O ka ae mai la no ia o ke ’lii, a pau aku la i ka hoi me ka akena nui ana iho aohe kupueu nana e pepehi hou, ua make aku la no ka ino, a ua oluolu ka noho ana, lealea ka hiamoe o ka po.","Persistently he climbed up; they were pelting stones at him. He was struck, but he still pressed upward. When he was covered over with stones he shook and they all fell [off]. Still he ascended. Reaching the summit, there were only two piles of stones left, when he was held down by the many stones on top of him, and he lay back quite dead. Kawelo was then picked up, conveyed to and placed on a structure already prepared. Then the king asked for one to act as guard until the bones were loosened, whence they would be stripped. At this moment the half-sister of Kawelo heard [it] and said to the king: “It is well that I be caretaker,” to which the king assented, and they all returned feeling assured there was no mischiefmaker left to cause trouble again, that the tyrant had been killed, and the comparative ease of living had come and slumber was undisturbed during the night."
"Aia ia Kawelo i kau ia ai iluna o kaupoku o ka hale, hoi aku la ua mau mea nei nana e malama ke kino kupapau o ua Kawelo nei a hooluolu iho la, nokamea, ua nui ka luhi no ke kaua mua ana iho, a hala kekahi mau la. Mamua ae nae o ke kau ia ana o Kawelo i kaupoku o ka hale, ua hana opeope ia ua Kawelo nei. O ke ano o ka hana ia ana, ua like me ke kukaa ia ana o ke ope paka, aole nae e like loa me ia, ua hoomoe loihi ia no keia a kau ia iluna. O ke kaula nae o ke kau ia ana, he kaula wauke. Ua kauoha mua mai nae ke ’lii, o Aikanaka, i ua mau kiai nei, oia hoi ke kaikuahine o ua Kawelo nei a me ke kaikoeke: “I ko ianei wa e kau ia ai iluna o kaupoku o ka hale, eia ka’u kauoha ia olua: e malama malie olua i ke kino kupapau o ka mea make, a hala na anahulu elua, alaila, manao ae au, ua palahe ke kino o ke ’lii. Hoouna mai au i kekahi kanaka e ninau i ke kino o Kawelo, a na olua ia e hai ae.” “Ae,” wahi a ua mau kiai nei. Huli hoi aku la ua ’lii nei me na kanaka a me ke aikane a me ke aikane a Kawelo i ka wa pokeo wale, oia hoi ka wa liilii. [ ]","When Kawelo had been placed on the frame of the structure, those who were to keep watch over the corpse of Kawelo retired and rested a few days, because they were much exhausted from the previous encounter. But before Kawelo had been placed on the platform of the structure, he was wrapped up. The manner of its preparation was like the rolling up of a tobacco bundle, though not exactly, for he was laid out at full length and placed on top. The rope with which it was fastened was wauke rope. The king, Aikanaka, had previously instructed the guards, who were the sister and the brother-in-law of Kawelo, saying: “Whilst he remains on the platform of the structure, this is my behest to you two: Take good care of the corpse of the deceased until two ten-day periods have gone by, when I will know that the body of the chief has become decayed. I shall dispatch a messenger hither to make inquiries concerning the body of Kawelo, and you will inform him.” “It is agreed,” the guards said. The king then withdrew with his men and the companion of Kawelo during his early childhood. [ ]"
"Aia ia laua nei e noho ana e nana ana no laua nei i ke kino o ka mea make. A hala na la eha o ke kau ana o ua Kawelo nei iluna, molehulehu iho la, e ike ia ana no nae ka ili o kanaka ke puka ae, hoomaka iho la laua nei e ho-a i wahi ahi, nokamea aohe a laua i’a. O ka ai ka laua mea nui. O ka laua nei ahi no hoi i ho-a ai noloko mai no o kekahi o na laau, nokamea, aole i laha loa ke ahi ia manawa. A a ke ahi a laua nei a mo-a ka akimona, hoomakaukau iho la laua nei e kamau ai, alaila la, hooluolu aku e moe. Lohe no laua nei ke pahu ana mai o ua opeope nei, me ko laua nei manao la ua make, e ola mai ana no. Pane aku ka wahine i ke kane: “E hele aku oe e nana i ko kaikoeke, malia paha ua moku mai la ke kaula.” Olelo aku ke kane: “Malia paha ua lapu, he makau wau.” I mai ka wahine: “O ko hele wale aku no hoi e kiei la a hoi mai.” “Ae,” wahi a ke kane.","Whilst they were residing and keeping vigil over the deceased, when four days had elapsed since the placing of Kawelo on high, and who had begun to decompose, as the skin of the man was seen to burst open, they started to light a fire, because they were short of fish. They had, however, plenty of vegetable food. As to the fire they had kindled, it was obtained from one of the woods, since fire was not then commonly known. Their fire having been lighted and the kukui-nut having been cooked, they sat down to eat; after which they laid down to sleep. They heard the thump of the bundle, and though they thought that its occupant was dead, yet it was still living. The wife said to the husband: “Go over and examine your brother-in-law; perhaps the rope has given way.” The husband replied, “Maybe it is a ghost; I am afraid.” The wife spoke: “You just simply go and peep, and then come back.” “All right,” the husband answered."
"O ka hele aku la no ia o ke kane me ka haalulu no ka makau a kiei. I kona nana aku ana nae ka hana e haalulu mai ana ke kino kupapau iloko o ka opeope a pane aku i ka wahine: “E! lapu oia nei, eia la ke haalulu nei.” Holo mai ka wahine a ike i ka haalulu, olelo iho i ke kane: “E wehe ae oe ka lima ikaika, a e nana iho i kona kino.” Wehe ae la ua kane nei, hoi aku la nae ua wahine nei, a ike keia i ke kino o Kawelo e haalulu ana. E pepehi ia iho no paha e ua kaikoeke nei, ina la ua make loa o Kawelo! Aole! Komo no ke aloha iloko ona, a kahea aku i ka wahine. “E iala, hele mai kaua e lomi iaia nei. Ua ola oia nei.” Hele mai la kela a lomi pu iho la.","Whereupon the husband ventured, trembling on account of fear, and peeped in. But to his amazement, the corpse was shaking about in the covering, and the husband exclaimed to his wife: “Say, he is a ghost, for he is here shaking!” The wife ran over and, noticing it tremble, said to the husband: “Disengage him, you who have strong hands, and examine his injuries.” The husband unfastened it, but the wife had withdrawn, and he saw the body of Kawelo trembling. If the brother-in-law had perhaps then killed him, Kawelo would then have been forever done with! Not so! Pity possessed him, and [he] called to his wife: “Say, you! Come hither and let us give him treatment. He is alive.” The other responded and both massaged him."
